source,segment,feature,column_name,hypothesis_tested,outliers_removed,mc_iterations,significant_ttest (mean_p<0.05),roc_positive_class_for_metrics,n_ACM_initial,n_healthy_initial,p_value_mean,p_value_ui_lower,p_value_ui_upper,t_stat_mean,t_stat_ui_lower,t_stat_ui_upper,threshold_mean,threshold_ui_lower,threshold_ui_upper,sensitivity_mean,sensitivity_ui_lower,sensitivity_ui_upper,specificity_mean,specificity_ui_lower,specificity_ui_upper,f1_score_mean,f1_score_ui_lower,f1_score_ui_upper,auc_mean,auc_ui_lower,auc_ui_upper
aggregated_BottomRight_yz,T,Area_Net,t_Area_Net,not_equal,False,5000,True,Healthy,9,12,0.001749249058673115,0.0005556856767293435,0.004829182980152874,3.9445786616950937,3.255161646410403,4.615483327694835,32.069556014568406,23.905949141858873,44.306346747727716,0.82005,0.75,0.8333333333333334,0.9248444444444446,0.8888888888888888,1.0,0.8740762281197065,0.8571428571428571,0.9090909090909091,0.8585481481481482,0.8240740740740741,0.8981481481481481
aggregated_BottomRight_yz,T,Area_Hull,t_Area_Hull,not_equal,False,5000,True,Healthy,9,12,0.0014654810456488135,0.0003684779827999727,0.003952803154051874,4.067969847729223,3.375160226517705,4.797192595546942,42.63997558891184,26.14589010176169,55.62216348767445,0.807,0.75,0.8333333333333334,0.9531333333333332,0.8888888888888888,1.0,0.8759305245326755,0.8181818181818182,0.9090909090909091,0.8820296296296296,0.8425925925925926,0.9166666666666666
aggregated_BottomRight_yz,T,Solidity,t_Solidity,not_equal,False,5000,False,Healthy,9,12,0.41911518189384467,0.13108351886030156,0.8931052913825128,0.883297796479697,0.08919677245607047,1.6056670026435318,0.7730232139500506,0.6365560018167115,0.9859884609550065,0.8197666666666668,0.25,0.9166666666666666,0.5407,0.3333333333333333,1.0,0.7463819096390698,0.4,0.8148148148148148,0.6026314814814815,0.5090277777777787,0.6944444444444444
aggregated_BottomRight_yz,T,Distance,t_Distance,not_equal,False,5000,True,Healthy,9,12,0.03132436310664299,0.005151822439301928,0.0929175265835252,2.50045736926641,1.7937794210263935,3.2688734984204384,12.233114335938803,8.57629343666715,17.349280756500395,0.6551833333333333,0.4166666666666667,0.9166666666666666,0.8918888888888891,0.6666666666666666,1.0,0.748064657381278,0.5882352941176471,0.8695652173913043,0.7611574074074073,0.6574074074074074,0.8611111111111112
aggregated_BottomRight_yz,T,Compact,t_Compact,not_equal,False,5000,False,Healthy,9,12,0.3352289809754129,0.11754944048011672,0.6738680101592862,1.0373018854203575,0.4283798126356774,1.6425791546983721,0.3389342961520103,0.14168971802008243,0.5356878124370757,0.6726333333333334,0.4166666666666667,0.9166666666666666,0.6772666666666667,0.4444444444444444,0.8888888888888888,0.6946752122396987,0.5555555555555556,0.7857142857142857,0.635874074074074,0.5648148148148148,0.7037037037037037
aggregated_BottomRight_yz,T,Angle,t_Angle,not_equal,False,5000,False,ACM,9,12,0.49434588954348585,0.13410882111227543,0.9623363673920621,-0.7073408490252591,-1.567843895445203,0.38475404776374456,7.832546003312024,-88.34099206483617,173.6668748689888,0.6761722222222222,0.2222222222222222,1.0,0.5860277777777777,0.16666666666666666,1.0,0.5862808477282879,0.36363636363636365,0.75,0.5373092592592593,0.41666666666666663,0.6574074074074074
aggregated_BottomRight_yz,QRS,Area_Net,qrs_Area_Net,not_equal,False,5000,False,Healthy,9,12,0.06885466539560618,0.04460286136199262,0.10295047125973156,2.0195525479384493,1.7731081190978588,2.255260990270104,154.69853370800834,47.904416259074324,208.8444422446957,0.4429,0.4166666666666667,0.6666666666666666,0.9845111111111111,0.7777777777777778,1.0,0.6058529597756626,0.5882352941176471,0.7272727272727273,0.6845666666666667,0.6296296296296295,0.75
aggregated_BottomRight_yz,QRS,Area_Hull,qrs_Area_Hull,not_equal,False,5000,False,Healthy,9,12,0.0686684169019659,0.03906490346451483,0.10764306466194958,2.020371400242889,1.7411002965090756,2.3208771045742185,157.17004676090676,25.330305091226897,236.1162247419408,0.5066666666666666,0.3333333333333333,1.0,0.9354888888888888,0.4444444444444444,1.0,0.6419409983272799,0.5,0.8148148148148148,0.7124814814814815,0.6574074074074073,0.7685185185185185
aggregated_BottomRight_yz,QRS,Solidity,qrs_Solidity,not_equal,False,5000,False,Healthy,9,12,0.7065958912658254,0.2716355858959058,0.9887103756316648,0.11614730477852704,-0.8434335661896033,1.0729177848668925,0.7997533777854038,0.39302176890308155,1.002640721585734,0.66275,0.2222222222222222,1.0,0.6120722222222221,0.16666666666666666,1.0,0.6189462715620552,0.36363636363636365,0.7692307692307693,0.5495,0.4074074074074074,0.6851851851851851
aggregated_BottomRight_yz,QRS,Distance,qrs_Distance,not_equal,False,5000,True,Healthy,9,12,0.03584874866773932,0.008410212226489272,0.0970251367155159,2.378855084266398,1.748408666102941,3.0297778332309133,29.833903980596666,14.734229602159003,41.97991741315115,0.5963666666666667,0.4166666666666667,0.9166666666666666,0.8779555555555557,0.5555555555555556,1.0,0.6957904009216077,0.5882352941176471,0.8275862068965517,0.7433444444444445,0.6759259259259258,0.8055555555555556
aggregated_BottomRight_yz,QRS,Compact,qrs_Compact,not_equal,False,5000,False,Healthy,9,12,0.3411199263614008,0.10943089584069532,0.6938647051434947,1.0295388205328475,0.3996651903930018,1.6948699841281847,0.28664350057283944,0.11258844765514778,0.4602691758989067,0.4915666666666667,0.25,0.9166666666666666,0.8241833333333332,0.4444444444444444,1.0,0.5909589658874954,0.4,0.7692307692307693,0.5994333333333334,0.5185185185185186,0.6851851851851851
