source,segment,feature,column_name,hypothesis_tested,outliers_removed,mc_iterations,significant_ttest (mean_p<0.05),roc_positive_class_for_metrics,n_ACM_initial,n_healthy_initial,p_value_mean,p_value_ui_lower,p_value_ui_upper,t_stat_mean,t_stat_ui_lower,t_stat_ui_upper,threshold_mean,threshold_ui_lower,threshold_ui_upper,sensitivity_mean,sensitivity_ui_lower,sensitivity_ui_upper,specificity_mean,specificity_ui_lower,specificity_ui_upper,f1_score_mean,f1_score_ui_lower,f1_score_ui_upper,auc_mean,auc_ui_lower,auc_ui_upper
aggregated_TopLeft_yz,T,Area_Net,t_Area_Net,not_equal,False,5000,True,Healthy,9,12,0.04226954033710782,0.009140374037218213,0.12415798804328351,2.295903710734321,1.6126662646187835,2.977523304735912,25.394276880641655,18.15800461005955,55.2126927682476,0.8478166666666668,0.5,0.9166666666666666,0.7058444444444445,0.6666666666666666,1.0,0.817100812108986,0.6666666666666666,0.8461538461538461,0.7880148148148148,0.75,0.8333333333333334
aggregated_TopLeft_yz,T,Area_Hull,t_Area_Hull,not_equal,False,5000,True,Healthy,9,12,0.019477932062252564,0.0038607320090718075,0.05895015368872064,2.690845086457563,2.0122112809645167,3.394128357076237,38.20179156681239,21.72833434165892,49.05340620879163,0.84525,0.75,0.9166666666666666,0.7621777777777777,0.6666666666666666,0.8888888888888888,0.8350076166410079,0.782608695652174,0.8695652173913043,0.810125925925926,0.7685185185185186,0.8611111111111112
aggregated_TopLeft_yz,T,Solidity,t_Solidity,not_equal,False,5000,False,ACM,9,12,0.7095305392601375,0.3042465009216551,0.9870825959894386,-0.332880674339616,-1.0587296205637764,0.34261172760717185,0.8491762778013293,0.5399803082747937,0.9999206335477033,0.5810888888888889,0.2222222222222222,1.0,0.6877388888888889,0.2222222222222222,1.0,0.5753194534742732,0.36363636363636365,0.75,0.5646759259259259,0.4537037037037037,0.6666666666666666
aggregated_TopLeft_yz,T,Distance,t_Distance,not_equal,False,5000,True,Healthy,9,12,0.041172676880760505,0.006743095324649123,0.1370372413999257,2.3335884084239304,1.5540982301308215,3.053694479332878,11.295017797381911,8.320688424597071,14.225846804821797,0.74315,0.5,0.9166666666666666,0.7950222222222223,0.5555555555555556,1.0,0.7793677333810504,0.631578947368421,0.8695652173913043,0.7698222222222223,0.6851851851851851,0.861111111111111
aggregated_TopLeft_yz,T,Compact,t_Compact,not_equal,False,5000,False,Healthy,9,12,0.5865678150449878,0.22523284780047206,0.9634476667689363,0.5727922830171309,-0.11160892546695539,1.2633172878727061,0.3811510452185271,0.2352590530127464,0.5986522210591089,0.6931333333333333,0.2222222222222222,0.9166666666666666,0.65695,0.3333333333333333,0.9166666666666666,0.6990009653871766,0.36363636363636365,0.8,0.60645,0.4814814814814815,0.7037037037037037
aggregated_TopLeft_yz,T,Angle,t_Angle,not_equal,False,5000,False,ACM,9,12,0.15611167767983353,0.0012914982269275235,0.8471717170791506,-2.0503952719911998,-3.8559133931244887,-0.10675704124001643,-32.61327325721553,-47.49560374254456,-22.23288112532892,0.7749277777777778,0.5555555555555556,0.8888888888888888,0.8759666666666666,0.6666666666666666,1.0,0.8007203757179343,0.6666666666666666,0.9411764705882353,0.7853518518518519,0.611111111111111,0.9259259259259259
aggregated_TopLeft_yz,QRS,Area_Net,qrs_Area_Net,not_equal,False,5000,True,Healthy,9,12,0.04348116477118671,0.015264338383592542,0.08833661142513174,2.2612807357984726,1.8237060417681188,2.7537647327313777,136.42942173047848,38.575161686825744,218.28547394059714,0.6579666666666667,0.5,0.8333333333333334,0.884,0.6666666666666666,1.0,0.7528519473866787,0.6666666666666666,0.8,0.7857462962962962,0.7407407407407407,0.8333333333333334
aggregated_TopLeft_yz,QRS,Area_Hull,qrs_Area_Hull,not_equal,False,5000,True,Healthy,9,12,0.045180581677789225,0.01731146020473363,0.09122177991087989,2.2205861710600567,1.7928659052082265,2.6773919225773324,127.77279436672879,41.355501578840574,234.5533661777664,0.7057,0.5,0.9166666666666666,0.8208,0.5555555555555556,1.0,0.7624306954727789,0.6666666666666666,0.8461538461538461,0.7730888888888888,0.7314814814814815,0.8148148148148149
aggregated_TopLeft_yz,QRS,Solidity,qrs_Solidity,not_equal,False,5000,False,Healthy,9,12,0.23096483770645163,0.02232990188925975,0.7082564808526147,1.4104699049597407,0.3774924941656412,2.5319472455903957,0.852314079955978,0.6947527855944465,0.9578342921341046,0.6666555555555556,0.5,0.8333333333333334,0.846711111111111,0.6666666666666666,1.0,0.744320895328812,0.6311740890688277,0.8333333333333334,0.7059314814814814,0.5740740740740741,0.8148148148148149
aggregated_TopLeft_yz,QRS,Distance,qrs_Distance,not_equal,False,5000,True,Healthy,9,12,0.00527462416984447,0.0010627614891000731,0.014871837311806576,3.3273981436906186,2.7197450876335947,3.996502169504008,22.170458985171326,17.365682298274546,29.21135030887337,0.7896,0.5833333333333334,0.9166666666666666,0.8844222222222222,0.7777777777777778,1.0,0.8399010228664462,0.7368421052631579,0.9090909090909091,0.8486666666666668,0.7962962962962963,0.8981481481481481
aggregated_TopLeft_yz,QRS,Compact,qrs_Compact,not_equal,False,5000,False,Healthy,9,12,0.5418003279512492,0.15264961800971394,0.9674183019231539,0.6543258943780093,-0.1363578017152047,1.4921327934007347,0.29079394261100816,0.048079208682339565,0.5168735630881993,0.6015666666666666,0.2222222222222222,1.0,0.6907666666666666,0.2222222222222222,1.0,0.637734359572459,0.36363636363636365,0.782608695652174,0.5868222222222222,0.4907407407407407,0.6944444444444444
